ζ,n,n_val,l,coverages
0.050000000000000044,4443,10124,222.0,"[0.9411630558722919, 0.9516533637400229, 0.9470923603192702, 0.9525655644241733, 0.9523375142531357, 0.9510832383124287, 0.9545039908779932, 0.951539338654504, 0.9548460661345496, 0.9468643101482326, 0.9557582668187001, 0.948460661345496, 0.9537058152793615, 0.9498289623717218, 0.9542759407069555, 0.9485746864310148, 0.9488027366020525, 0.9485746864310148, 0.9510832383124287, 0.9516533637400229, 0.9441277080957811, 0.9507411630558723, 0.9488027366020525, 0.9547320410490308, 0.9525655644241733, 0.9508551881413911, 0.9474344355758266, 0.9505131128848346, 0.9498289623717218, 0.9510832383124287, 0.95096921322691, 0.9496009122006841, 0.9523375142531357, 0.9574686431014823, 0.948460661345496, 0.9529076396807298, 0.9499429874572406, 0.9462941847206385, 0.9580387685290764, 0.942987457240593, 0.951539338654504, 0.9548460661345496, 0.9508551881413911, 0.9465222348916762, 0.9606613454960091, 0.9468643101482326, 0.9499429874572406, 0.9534777651083238, 0.9530216647662486, 0.953363740022805, 0.9521094640820981, 0.9498289623717218, 0.9547320410490308, 0.9556442417331813, 0.9428734321550741, 0.9498289623717218, 0.9586088939566705, 0.9537058152793615, 0.942987457240593, 0.9580387685290764, 0.9524515393386545, 0.9475484606613455, 0.9510832383124287, 0.9524515393386545, 0.9555302166476625, 0.9482326111744583, 0.948460661345496, 0.9547320410490308, 0.9450399087799316, 0.9522234891676169, 0.9546180159635119, 0.9534777651083238, 0.9516533637400229, 0.9545039908779932, 0.9572405929304447, 0.9494868871151654, 0.9464082098061574, 0.9507411630558723, 0.955872291904219, 0.9486887115165337, 0.9499429874572406, 0.9475484606613455, 0.9506271379703535, 0.9443557582668187, 0.9426453819840365, 0.9546180159635119, 0.9468643101482326, 0.9514253135689852, 0.9489167616875712, 0.9488027366020525, 0.9524515393386545, 0.9488027366020525, 0.9485746864310148, 0.9445838084378563, 0.9474344355758266, 0.9489167616875712, 0.9474344355758266, 0.946636259977195, 0.951539338654504, 0.9534777651083238, 0.9530216647662486, 0.9498289623717218, 0.9530216647662486, 0.9498289623717218, 0.9464082098061574, 0.9416191562143672, 0.9428734321550741, 0.9498289623717218, 0.9508551881413911, 0.9525655644241733, 0.9499429874572406, 0.9547320410490308, 0.955872291904219, 0.948460661345496, 0.9546180159635119, 0.9475484606613455, 0.9499429874572406, 0.9557582668187001, 0.955872291904219, 0.95096921322691, 0.9467502850627137, 0.936145952109464, 0.9524515393386545, 0.9461801596351197, 0.9559863169897378, 0.9524515393386545, 0.9486887115165337, 0.9442417331812999, 0.9498289623717218, 0.951539338654504, 0.9529076396807298, 0.9546180159635119, 0.9488027366020525, 0.951539338654504, 0.9497149372862029, 0.9534777651083238, 0.9474344355758266, 0.9499429874572406, 0.951539338654504, 0.9529076396807298, 0.9465222348916762, 0.9525655644241733, 0.9448118586088939, 0.9449258836944128, 0.9526795895096921, 0.95096921322691, 0.9474344355758266, 0.9473204104903079, 0.946636259977195, 0.955872291904219, 0.9488027366020525, 0.9485746864310148, 0.9525655644241733, 0.9525655644241733, 0.955872291904219, 0.9510832383124287, 0.9508551881413911, 0.9489167616875712, 0.9523375142531357, 0.9497149372862029, 0.9499429874572406, 0.9516533637400229, 0.9529076396807298, 0.9446978335233751, 0.9497149372862029, 0.9498289623717218, 0.9489167616875712, 0.9441277080957811, 0.9497149372862029, 0.9475484606613455, 0.9465222348916762, 0.9488027366020525, 0.9506271379703535, 0.9508551881413911, 0.9486887115165337, 0.9508551881413911, 0.9547320410490308, 0.9468643101482326, 0.9618015963511972, 0.9530216647662486, 0.9415051311288484, 0.9496009122006841, 0.9524515393386545, 0.9468643101482326, 0.9505131128848346, 0.9508551881413911, 0.9496009122006841, 0.9461801596351197, 0.9506271379703535, 0.9510832383124287, 0.9488027366020525, 0.9486887115165337, 0.9535917901938427, 0.9499429874572406, 0.9486887115165337, 0.9499429874572406, 0.9529076396807298, 0.9529076396807298, 0.9488027366020525, 0.9499429874572406, 0.9497149372862029, 0.9485746864310148, 0.9485746864310148, 0.9507411630558723, 0.9499429874572406, 0.9507411630558723, 0.9524515393386545, 0.9499429874572406, 0.9467502850627137, 0.948460661345496, 0.9510832383124287, 0.9489167616875712, 0.9498289623717218, 0.9565564424173318, 0.9482326111744583, 0.9525655644241733, 0.9498289623717218, 0.9488027366020525, 0.946636259977195, 0.9489167616875712, 0.9516533637400229, 0.9441277080957811, 0.9557582668187001, 0.9489167616875712, 0.9472063854047891, 0.9499429874572406, 0.9443557582668187, 0.9525655644241733, 0.9525655644241733, 0.9587229190421893, 0.9475484606613455, 0.9524515393386545, 0.9546180159635119, 0.9525655644241733, 0.9486887115165337, 0.9524515393386545, 0.9514253135689852, 0.9483466362599772, 0.9475484606613455, 0.9524515393386545, 0.9524515393386545, 0.9565564424173318, 0.9546180159635119, 0.9524515393386545, 0.9498289623717218, 0.9556442417331813, 0.9521094640820981, 0.9535917901938427, 0.9499429874572406, 0.9498289623717218, 0.9572405929304447, 0.9462941847206385, 0.9499429874572406, 0.9474344355758266, 0.9545039908779932, 0.9535917901938427, 0.9573546180159636, 0.9464082098061574, 0.9506271379703535, 0.9443557582668187, 0.9464082098061574, 0.942987457240593, 0.9579247434435576, 0.9468643101482326, 0.9468643101482326, 0.9498289623717218, 0.9464082098061574, 0.9546180159635119, 0.9541619156214367, 0.9508551881413911, 0.9488027366020525, 0.9508551881413911, 0.95096921322691, 0.9559863169897378, 0.9461801596351197, 0.9545039908779932, 0.9557582668187001, 0.9546180159635119, 0.9572405929304447, 0.9488027366020525, 0.9557582668187001, 0.9505131128848346, 0.9499429874572406, 0.9467502850627137, 0.9499429874572406, 0.9516533637400229, 0.9489167616875712, 0.955872291904219, 0.9525655644241733, 0.9446978335233751, 0.9572405929304447, 0.9524515393386545, 0.9485746864310148, 0.946636259977195, 0.9525655644241733, 0.9524515393386545, 0.9497149372862029, 0.9499429874572406, 0.9508551881413911, 0.9503990877993158, 0.9579247434435576, 0.95096921322691, 0.9441277080957811, 0.9556442417331813, 0.9497149372862029, 0.9525655644241733, 0.95096921322691, 0.9574686431014823, 0.9523375142531357, 0.9496009122006841, 0.9465222348916762, 0.9474344355758266, 0.9431014823261118, 0.9475484606613455, 0.95096921322691, 0.9525655644241733, 0.9489167616875712, 0.9499429874572406, 0.9449258836944128, 0.9499429874572406, 0.9557582668187001, 0.9468643101482326, 0.9535917901938427, 0.9523375142531357, 0.9514253135689852, 0.952793614595211, 0.946636259977195, 0.9465222348916762, 0.9559863169897378, 0.95096921322691, 0.9508551881413911, 0.9497149372862029, 0.9497149372862029, 0.9525655644241733, 0.9537058152793615, 0.9489167616875712, 0.9488027366020525, 0.9488027366020525, 0.9486887115165337, 0.9482326111744583, 0.9548460661345496, 0.9468643101482326, 0.951539338654504, 0.9494868871151654, 0.9485746864310148, 0.9473204104903079, 0.948460661345496, 0.955872291904219, 0.9475484606613455, 0.9499429874572406, 0.9537058152793615, 0.9497149372862029, 0.9553021664766248, 0.95096921322691, 0.9486887115165337, 0.9516533637400229, 0.9488027366020525, 0.9545039908779932, 0.9565564424173318, 0.9524515393386545, 0.9529076396807298, 0.9556442417331813, 0.9530216647662486, 0.9473204104903079, 0.9467502850627137, 0.9535917901938427, 0.9554161915621436, 0.9546180159635119, 0.9497149372862029, 0.9524515393386545, 0.9525655644241733, 0.9449258836944128, 0.9546180159635119, 0.946636259977195, 0.9483466362599772, 0.9535917901938427, 0.9494868871151654, 0.959521094640821, 0.953363740022805, 0.9497149372862029, 0.9441277080957811, 0.9450399087799316, 0.9473204104903079, 0.9485746864310148, 0.9485746864310148, 0.953363740022805, 0.9555302166476625, 0.9522234891676169, 0.9489167616875712, 0.9485746864310148, 0.9546180159635119, 0.9460661345496009, 0.9459521094640821, 0.9450399087799316, 0.9486887115165337, 0.9488027366020525, 0.9488027366020525, 0.9464082098061574, 0.9534777651083238, 0.9525655644241733, 0.9519954389965792, 0.9508551881413911, 0.9468643101482326, 0.9516533637400229, 0.9493728620296465, 0.9488027366020525, 0.9588369441277081, 0.9489167616875712, 0.9483466362599772, 0.948460661345496, 0.9510832383124287, 0.95096921322691, 0.9506271379703535, 0.9507411630558723, 0.9505131128848346, 0.9467502850627137, 0.9431014823261118, 0.9474344355758266, 0.9465222348916762, 0.9498289623717218, 0.953363740022805, 0.9488027366020525, 0.9485746864310148, 0.9475484606613455, 0.9545039908779932, 0.9524515393386545, 0.9524515393386545, 0.9508551881413911, 0.9514253135689852, 0.9542759407069555, 0.9443557582668187, 0.9543899657924744, 0.9468643101482326, 0.9488027366020525, 0.9522234891676169, 0.9554161915621436, 0.9524515393386545, 0.9465222348916762, 0.9497149372862029, 0.9521094640820981, 0.9489167616875712, 0.9524515393386545, 0.9448118586088939, 0.9537058152793615, 0.9465222348916762, 0.9467502850627137, 0.9579247434435576, 0.9488027366020525, 0.9546180159635119, 0.9522234891676169, 0.9485746864310148, 0.9547320410490308, 0.9511972633979475, 0.9474344355758266, 0.9522234891676169, 0.9427594070695553, 0.9572405929304447, 0.9557582668187001, 0.9428734321550741, 0.9461801596351197, 0.9498289623717218, 0.9557582668187001, 0.9588369441277081, 0.9450399087799316, 0.9486887115165337, 0.9467502850627137, 0.9489167616875712, 0.9556442417331813, 0.9523375142531357, 0.95096921322691, 0.946636259977195, 0.9525655644241733, 0.9506271379703535, 0.9572405929304447, 0.9441277080957811, 0.9456100342075257, 0.9525655644241733, 0.9468643101482326, 0.9499429874572406, 0.9489167616875712, 0.9516533637400229, 0.9465222348916762, 0.9535917901938427, 0.9498289623717218, 0.9497149372862029, 0.9485746864310148, 0.9524515393386545, 0.9524515393386545, 0.9436716077537058, 0.9486887115165337, 0.9507411630558723, 0.9513112884834664, 0.9486887115165337, 0.9535917901938427, 0.9450399087799316, 0.9524515393386545, 0.9475484606613455, 0.9524515393386545, 0.9483466362599772, 0.9579247434435576, 0.9543899657924744, 0.9497149372862029, 0.9548460661345496, 0.9530216647662486, 0.9543899657924744, 0.9572405929304447, 0.9546180159635119, 0.9468643101482326, 0.9510832383124287, 0.9524515393386545, 0.9498289623717218, 0.9467502850627137, 0.9450399087799316, 0.95096921322691, 0.9525655644241733, 0.9499429874572406, 0.9516533637400229, 0.9467502850627137, 0.9555302166476625, 0.9534777651083238, 0.9486887115165337, 0.9489167616875712, 0.9547320410490308, 0.951539338654504, 0.9468643101482326, 0.9413911060433295, 0.9488027366020525, 0.9442417331812999, 0.9424173318129989, 0.9483466362599772, 0.9486887115165337, 0.9516533637400229, 0.9546180159635119, 0.9557582668187001, 0.9485746864310148, 0.9578107183580388, 0.9474344355758266, 0.9510832383124287, 0.9465222348916762, 0.9547320410490308, 0.9378563283922463, 0.9488027366020525, 0.9499429874572406, 0.9588369441277081, 0.9508551881413911, 0.9516533637400229, 0.9530216647662486, 0.9486887115165337, 0.9468643101482326, 0.9486887115165337, 0.9534777651083238, 0.9525655644241733, 0.9498289623717218, 0.9496009122006841, 0.9525655644241733, 0.9524515393386545, 0.9555302166476625, 0.951539338654504, 0.9485746864310148, 0.9510832383124287, 0.9488027366020525, 0.9510832383124287, 0.942987457240593, 0.9497149372862029, 0.9548460661345496, 0.9507411630558723, 0.9496009122006841, 0.946636259977195, 0.9586088939566705, 0.9545039908779932, 0.9565564424173318, 0.9524515393386545, 0.955872291904219, 0.9464082098061574, 0.9519954389965792, 0.9475484606613455, 0.9586088939566705, 0.9474344355758266, 0.9441277080957811, 0.9557582668187001, 0.9507411630558723, 0.955872291904219, 0.9499429874572406, 0.948460661345496, 0.9548460661345496, 0.9448118586088939, 0.9499429874572406, 0.9572405929304447, 0.9472063854047891, 0.9525655644241733, 0.9499429874572406, 0.9483466362599772, 0.9474344355758266, 0.951539338654504, 0.9554161915621436, 0.9571265678449259, 0.9524515393386545, 0.9486887115165337, 0.9529076396807298, 0.9524515393386545, 0.9548460661345496, 0.9464082098061574, 0.9488027366020525, 0.9524515393386545, 0.95096921322691, 0.9508551881413911, 0.9428734321550741, 0.9473204104903079, 0.9522234891676169, 0.9488027366020525, 0.9488027366020525, 0.9485746864310148, 0.9464082098061574, 0.9499429874572406, 0.9462941847206385, 0.9546180159635119, 0.9546180159635119, 0.9464082098061574, 0.953363740022805, 0.9489167616875712, 0.9468643101482326, 0.9537058152793615, 0.9557582668187001, 0.9489167616875712, 0.9556442417331813, 0.9486887115165337, 0.9485746864310148, 0.9474344355758266, 0.9508551881413911, 0.9488027366020525, 0.9508551881413911, 0.9437856328392247, 0.9485746864310148, 0.9543899657924744, 0.9465222348916762, 0.9565564424173318, 0.946636259977195, 0.9545039908779932, 0.9529076396807298, 0.9546180159635119, 0.9518814139110604, 0.9525655644241733, 0.9485746864310148, 0.9489167616875712, 0.9496009122006841, 0.9497149372862029, 0.9571265678449259, 0.9522234891676169, 0.9474344355758266, 0.95096921322691, 0.9474344355758266, 0.9510832383124287, 0.95096921322691, 0.9467502850627137, 0.946636259977195, 0.9465222348916762, 0.9437856328392247, 0.9428734321550741, 0.9448118586088939, 0.9468643101482326, 0.9498289623717218, 0.9489167616875712, 0.9514253135689852, 0.9513112884834664, 0.9475484606613455, 0.9462941847206385, 0.9514253135689852, 0.9571265678449259, 0.9488027366020525, 0.9461801596351197, 0.9489167616875712, 0.9441277080957811, 0.9497149372862029, 0.9482326111744583, 0.9499429874572406, 0.9497149372862029, 0.9467502850627137, 0.948460661345496, 0.951539338654504, 0.9508551881413911, 0.9510832383124287, 0.9465222348916762, 0.9475484606613455, 0.9530216647662486, 0.9449258836944128, 0.9489167616875712, 0.9467502850627137, 0.9522234891676169, 0.9525655644241733, 0.9529076396807298, 0.9510832383124287, 0.942987457240593, 0.9546180159635119, 0.946636259977195, 0.948460661345496, 0.9525655644241733, 0.9489167616875712, 0.9545039908779932, 0.9450399087799316, 0.9524515393386545, 0.9546180159635119, 0.9530216647662486, 0.9505131128848346, 0.9473204104903079, 0.960775370581528, 0.95096921322691, 0.9496009122006841, 0.948460661345496, 0.9499429874572406, 0.9489167616875712, 0.9485746864310148, 0.9525655644241733, 0.9547320410490308, 0.95096921322691, 0.9427594070695553, 0.952793614595211, 0.951539338654504, 0.9542759407069555, 0.9508551881413911, 0.9494868871151654, 0.9474344355758266, 0.9555302166476625, 0.9498289623717218, 0.9535917901938427, 0.9546180159635119, 0.9508551881413911, 0.9488027366020525, 0.952793614595211, 0.9508551881413911, 0.9507411630558723, 0.9534777651083238, 0.9474344355758266, 0.9467502850627137, 0.9486887115165337, 0.9486887115165337, 0.951539338654504, 0.9524515393386545, 0.9506271379703535, 0.9506271379703535, 0.9474344355758266, 0.9516533637400229, 0.9468643101482326, 0.9443557582668187, 0.9483466362599772, 0.9438996579247434, 0.9535917901938427, 0.9510832383124287, 0.9475484606613455, 0.9557582668187001, 0.9523375142531357, 0.9546180159635119, 0.9440136830102622, 0.9557582668187001, 0.9510832383124287, 0.9485746864310148, 0.9529076396807298, 0.9498289623717218, 0.9523375142531357, 0.9508551881413911, 0.9474344355758266, 0.9546180159635119, 0.9506271379703535, 0.9545039908779932, 0.9465222348916762, 0.9465222348916762, 0.9450399087799316, 0.95096921322691, 0.9488027366020525, 0.9496009122006841, 0.956442417331813, 0.9522234891676169, 0.95096921322691, 0.951539338654504, 0.9529076396807298, 0.9488027366020525, 0.95096921322691, 0.951539338654504, 0.9524515393386545, 0.9474344355758266, 0.9568985176738882, 0.9474344355758266, 0.9516533637400229, 0.9498289623717218, 0.9438996579247434, 0.948460661345496, 0.9548460661345496, 0.9442417331812999, 0.9535917901938427, 0.9524515393386545, 0.9483466362599772, 0.9498289623717218, 0.9468643101482326, 0.9565564424173318, 0.9524515393386545, 0.9547320410490308, 0.9523375142531357, 0.9475484606613455, 0.9443557582668187, 0.9525655644241733, 0.9475484606613455, 0.9557582668187001, 0.9559863169897378, 0.9521094640820981, 0.9497149372862029, 0.9461801596351197, 0.9556442417331813, 0.9534777651083238, 0.9571265678449259, 0.9416191562143672, 0.9542759407069555, 0.95096921322691, 0.95096921322691, 0.9486887115165337, 0.9483466362599772, 0.9562143671607753, 0.9462941847206385, 0.9483466362599772, 0.9443557582668187, 0.946636259977195, 0.9524515393386545, 0.9530216647662486, 0.9525655644241733, 0.9541619156214367, 0.9516533637400229, 0.95096921322691, 0.9486887115165337, 0.9483466362599772, 0.948460661345496, 0.9473204104903079, 0.9510832383124287, 0.9488027366020525, 0.9507411630558723, 0.95096921322691, 0.9563283922462942, 0.9580387685290764, 0.9507411630558723, 0.9523375142531357, 0.95096921322691, 0.9510832383124287, 0.9547320410490308, 0.9497149372862029, 0.9525655644241733, 0.9534777651083238, 0.9556442417331813, 0.9489167616875712, 0.9516533637400229, 0.9498289623717218, 0.9567844925883694, 0.9547320410490308, 0.946636259977195, 0.9523375142531357, 0.9450399087799316, 0.9510832383124287, 0.9534777651083238, 0.9440136830102622, 0.9474344355758266, 0.9468643101482326, 0.9461801596351197, 0.9467502850627137, 0.9499429874572406, 0.9486887115165337, 0.9579247434435576, 0.9474344355758266, 0.9537058152793615, 0.9557582668187001, 0.9467502850627137, 0.9571265678449259, 0.9537058152793615, 0.948460661345496, 0.9468643101482326, 0.9526795895096921, 0.9530216647662486, 0.9521094640820981, 0.9526795895096921, 0.9548460661345496, 0.9488027366020525, 0.9499429874572406, 0.9496009122006841, 0.9475484606613455, 0.9448118586088939, 0.95096921322691, 0.9510832383124287, 0.9507411630558723, 0.95096921322691, 0.9498289623717218, 0.9530216647662486, 0.9489167616875712, 0.953363740022805, 0.9530216647662486, 0.9508551881413911, 0.9494868871151654, 0.9542759407069555, 0.9521094640820981, 0.9486887115165337, 0.9514253135689852, 0.9548460661345496, 0.9408209806157355, 0.9475484606613455, 0.956442417331813, 0.9497149372862029, 0.9475484606613455, 0.9524515393386545, 0.9508551881413911, 0.955872291904219, 0.9572405929304447, 0.9510832383124287, 0.9507411630558723, 0.9472063854047891, 0.9489167616875712, 0.9522234891676169, 0.9488027366020525, 0.9483466362599772, 0.9559863169897378, 0.951539338654504, 0.9468643101482326, 0.9523375142531357, 0.9498289623717218, 0.9573546180159636, 0.9473204104903079, 0.9499429874572406, 0.9475484606613455, 0.9450399087799316, 0.9462941847206385, 0.9438996579247434, 0.9537058152793615, 0.9489167616875712, 0.9537058152793615, 0.9494868871151654, 0.9494868871151654, 0.9555302166476625, 0.9530216647662486, 0.9486887115165337, 0.9537058152793615, 0.952793614595211, 0.95096921322691, 0.9537058152793615, 0.9557582668187001, 0.9486887115165337, 0.9486887115165337, 0.95096921322691, 0.9465222348916762, 0.951539338654504, 0.9516533637400229, 0.9468643101482326, 0.9523375142531357, 0.9486887115165337, 0.9516533637400229, 0.9557582668187001, 0.9474344355758266, 0.9486887115165337, 0.9506271379703535, 0.9467502850627137, 0.9499429874572406, 0.9525655644241733, 0.955872291904219, 0.9499429874572406, 0.9548460661345496, 0.9523375142531357, 0.9534777651083238, 0.9488027366020525, 0.9546180159635119, 0.95096921322691, 0.9499429874572406, 0.9441277080957811, 0.9480045610034208, 0.9446978335233751, 0.9537058152793615, 0.9485746864310148, 0.9521094640820981, 0.9510832383124287, 0.9467502850627137, 0.955872291904219, 0.946636259977195, 0.9474344355758266, 0.9450399087799316, 0.9534777651083238, 0.9499429874572406, 0.948460661345496, 0.9530216647662486, 0.956442417331813, 0.9475484606613455, 0.9465222348916762, 0.9442417331812999, 0.9486887115165337, 0.9521094640820981, 0.9525655644241733, 0.9467502850627137, 0.9474344355758266, 0.9485746864310148, 0.9572405929304447, 0.9529076396807298, 0.9516533637400229, 0.955872291904219, 0.9524515393386545, 0.9565564424173318, 0.9525655644241733, 0.9489167616875712, 0.9489167616875712, 0.9499429874572406, 0.9488027366020525]"
